┏━━━━━━━━━━━━━┓
┃ LoCO@vegeta ┃
┗━━━━━━━━━━━━━┛

HMAP_H: 136
HMAP_W: 240
HMAP_D: 316
Q: 0.31746031746031744
LR: 0.0001
HALF_IMAGES: False
DATA_AUGMENTATION: no
EPOCHS: 999
DET_TH: 0.4
NMS_TH: 0.1
N_WORKERS: 2
BATCH_SIZE: 1
EPOCH_LEN: 4096
TEST_SET_LEN: 128
MOT_SYNTH_ANN_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/
MOT_SYNTH_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth/
DEVICE: cuda

▶ Starting Experiment 'fix_metrics' [seed: 4832]
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_train.json
loading annotations into memory...
Done (t=306.60s)
creating index...
index created!
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_test.json
loading annotations into memory...
Done (t=94.63s)
creating index...
index created!
tensorboard --logdir=/nas/softechict-nas-3/matteo/PycharmProjects/gianlu/LoCO/log

[loading checkpoint 'log/fix_metrics/training.ck']

[06-24@15:23] Epoch 259.2384: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.20% │ Loss: 0.001467 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2385: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.23% │ Loss: 0.001467 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2386: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.25% │ Loss: 0.001467 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2387: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.28% │ Loss: 0.001467 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2388: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.30% │ Loss: 0.001467 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2389: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.33% │ Loss: 0.001467 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2390: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.35% │ Loss: 0.001467 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2391: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.37% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2392: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.40% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2393: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.42% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2394: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.45% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2395: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.47% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2396: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.50% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2397: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.52% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2398: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.54% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2399: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.57% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2400: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.59% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2401: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.62% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2402: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.64% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2403: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.67% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2404: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.69% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2405: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.72% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2406: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.74% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2407: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.76% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2408: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.79% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2409: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.81% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2410: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.84% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2411: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.86% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2412: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.89% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2413: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.91% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2414: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.94% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2415: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.96% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2416: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  58.98% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2417: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.01% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2418: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.03% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2419: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.06% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2420: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.08% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2421: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.11% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2422: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.13% │ Loss: 0.001466 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2423: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.16% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2424: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.18% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2425: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.20% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2426: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.23% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2427: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.25% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2428: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.28% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2429: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.30% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2430: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.33% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2431: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.35% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2432: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.38% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2433: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.40% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2434: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.42% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2435: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.45% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2436: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.47% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2437: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.50% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2438: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.52% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2439: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.55% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2440: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.57% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2441: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.59% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2442: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.62% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2443: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.64% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2444: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.67% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2445: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.69% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2446: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.72% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2447: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.74% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2448: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.77% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2449: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.79% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2450: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.81% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2451: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.84% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2452: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.86% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2453: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.89% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2454: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.91% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2455: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.94% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2456: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.96% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2457: │█████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  59.99% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2458: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.01% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2459: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.03% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2460: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.06% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2461: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.08% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2462: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.11% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2463: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.13% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2464: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.16% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2465: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.18% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2466: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.21% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2467: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.23% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2468: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.25% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2469: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.28% │ Loss: 0.001465 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2470: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.30% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2471: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.33% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2472: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.35% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2473: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.38% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2474: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.40% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2475: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.42% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2476: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.45% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2477: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.47% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2478: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.50% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2479: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.52% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2480: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.55% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2481: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.57% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2482: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.60% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:23] Epoch 259.2483: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.62% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2484: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.64% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2485: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.67% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2486: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.69% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2487: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.72% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2488: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.74% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2489: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.77% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2490: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.79% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2491: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.82% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2492: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.84% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2493: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.86% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2494: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.89% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2495: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.91% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2496: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.94% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2497: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.96% │ Loss: 0.001464 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2498: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  60.99% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2499: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.01% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2500: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.04% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2501: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.06% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2502: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.08% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2503: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.11% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2504: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.13% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2505: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.16% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2506: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.18% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2507: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.21% │ Loss: 0.001462 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2508: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.23% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2509: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.25% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2510: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.28% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2511: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.30% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2512: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.33% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2513: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.35% │ Loss: 0.001463 │ ↯:  2.37 step/s
[06-24@15:24] Epoch 259.2514: │██████████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  61.38% │ Loss: 0.001463 │ ↯:  2.37 step/s
