┏━━━━━━━━━━━━━━━━━━┓
┃ LoCO@carabbaggio ┃
┗━━━━━━━━━━━━━━━━━━┛

HMAP_H: 136
HMAP_W: 240
HMAP_D: 316
Q: 0.31746031746031744
LR: 0.0001
HALF_IMAGES: False
DATA_AUGMENTATION: images
EPOCHS: 999
DET_TH: 0.4
NMS_TH: 0.1
N_WORKERS: 2
BATCH_SIZE: 1
EPOCH_LEN: 4096
TEST_SET_LEN: 128
MOT_SYNTH_ANN_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/
MOT_SYNTH_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth/
DEVICE: cuda

▶ Starting Experiment 'loco_img_aug' [seed: 9627]
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_train.json
loading annotations into memory...
Done (t=300.73s)
creating index...
index created!
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_test.json
loading annotations into memory...
Done (t=89.90s)
creating index...
index created!
tensorboard --logdir=/nas/softechict-nas-3/matteo/PycharmProjects/gianlu/LoCO/log

[loading checkpoint 'log/loco_img_aug/training.ck']

[06-24@15:22] Epoch 106.1750: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.72% │ Loss: 0.002193 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1751: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.75% │ Loss: 0.002193 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1752: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.77% │ Loss: 0.002194 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1753: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.80% │ Loss: 0.002193 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1754: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.82% │ Loss: 0.002193 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1755: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.85% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1756: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.87% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1757: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.90% │ Loss: 0.002193 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1758: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.92% │ Loss: 0.002195 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1759: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.94% │ Loss: 0.002194 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1760: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.97% │ Loss: 0.002194 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1761: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  42.99% │ Loss: 0.002193 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1762: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.02% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1763: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.04% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1764: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.07% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1765: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.09% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1766: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.12% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1767: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.14% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1768: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.16% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1769: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.19% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1770: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.21% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1771: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.24% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1772: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.26% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1773: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.29% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1774: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.31% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1775: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.33% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1776: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.36% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1777: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.38% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1778: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.41% │ Loss: 0.002189 │ ↯:  1.77 step/s
[06-24@15:22] Epoch 106.1779: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.43% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1780: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.46% │ Loss: 0.002189 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1781: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.48% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1782: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.51% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1783: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.53% │ Loss: 0.002189 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1784: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.55% │ Loss: 0.002189 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1785: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.58% │ Loss: 0.002189 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1786: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.60% │ Loss: 0.002188 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1787: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.63% │ Loss: 0.002188 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1788: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.65% │ Loss: 0.002188 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1789: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.68% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1790: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.70% │ Loss: 0.002189 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1791: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.73% │ Loss: 0.002189 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1792: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.75% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1793: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.77% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1794: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.80% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1795: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.82% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1796: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.85% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1797: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.87% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1798: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.90% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1799: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.92% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1800: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.95% │ Loss: 0.002193 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1801: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.97% │ Loss: 0.002194 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1802: │█████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  43.99% │ Loss: 0.002193 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1803: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.02% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1804: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.04% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1805: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.07% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1806: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.09% │ Loss: 0.002193 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1807: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.12% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1808: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.14% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1809: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.17% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1810: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.19% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1811: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.21% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1812: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.24% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1813: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.26% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1814: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.29% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1815: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.31% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1816: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.34% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1817: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.36% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1818: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.38% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1819: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.41% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1820: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.43% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1821: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.46% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1822: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.48% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1823: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.51% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1824: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.53% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1825: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.56% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1826: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.58% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1827: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.60% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1828: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.63% │ Loss: 0.002192 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1829: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.65% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1830: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.68% │ Loss: 0.002191 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1831: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.70% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1832: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.73% │ Loss: 0.002190 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1833: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.75% │ Loss: 0.002189 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1834: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.78% │ Loss: 0.002188 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1835: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.80% │ Loss: 0.002188 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1836: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.82% │ Loss: 0.002188 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1837: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.85% │ Loss: 0.002188 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1838: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.87% │ Loss: 0.002188 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1839: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.90% │ Loss: 0.002187 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1840: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.92% │ Loss: 0.002187 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1841: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.95% │ Loss: 0.002187 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1842: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  44.97% │ Loss: 0.002187 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1843: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.00% │ Loss: 0.002187 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1844: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.02% │ Loss: 0.002187 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1845: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.04% │ Loss: 0.002186 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1846: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.07% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1847: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.09% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1848: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.12% │ Loss: 0.002183 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1849: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.14% │ Loss: 0.002184 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1850: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.17% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1851: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.19% │ Loss: 0.002186 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1852: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.21% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1853: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.24% │ Loss: 0.002186 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1854: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.26% │ Loss: 0.002186 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1855: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.29% │ Loss: 0.002186 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1856: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.31% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1857: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.34% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1858: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.36% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1859: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.39% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1860: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.41% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1861: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.43% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1862: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.46% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1863: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.48% │ Loss: 0.002185 │ ↯:  1.77 step/s
[06-24@15:23] Epoch 106.1864: │██████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  45.51% │ Loss: 0.002185 │ ↯:  1.77 step/s
