┏━━━━━━━━━━━┓
┃ LoCO@bugo ┃
┗━━━━━━━━━━━┛

HMAP_H: 136
HMAP_W: 240
HMAP_D: 316
Q: 0.31746031746031744
LR: 0.0001
HALF_IMAGES: False
DATA_AUGMENTATION: all
EPOCHS: 999
DET_TH: 0.4
NMS_TH: 0.1
N_WORKERS: 2
BATCH_SIZE: 1
EPOCH_LEN: 4096
TEST_SET_LEN: 128
MOT_SYNTH_ANN_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/
MOT_SYNTH_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth/
DEVICE: cuda

▶ Starting Experiment 'loco_aug' [seed: 5520]
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_train.json
loading annotations into memory...
Done (t=286.54s)
creating index...
index created!
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_test.json
loading annotations into memory...
Done (t=92.21s)
creating index...
index created!
tensorboard --logdir=/nas/softechict-nas-3/matteo/PycharmProjects/gianlu/LoCO/log

[loading checkpoint 'log/loco_aug/training.ck']

[06-24@15:23] Epoch 228.2009: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.05% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2010: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.07% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2011: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.10% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2012: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.12% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2013: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.15% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2014: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.17% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2015: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.19% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2016: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.22% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2017: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.24% │ Loss: 0.001865 │ ↯:  1.96 step/s
[06-24@15:23] Epoch 228.2018: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.27% │ Loss: 0.001865 │ ↯:  1.96 step/s
[06-24@15:23] Epoch 228.2019: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.29% │ Loss: 0.001864 │ ↯:  1.96 step/s
[06-24@15:23] Epoch 228.2020: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.32% │ Loss: 0.001864 │ ↯:  1.96 step/s
[06-24@15:23] Epoch 228.2021: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.34% │ Loss: 0.001863 │ ↯:  1.96 step/s
[06-24@15:23] Epoch 228.2022: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.37% │ Loss: 0.001865 │ ↯:  1.96 step/s
[06-24@15:23] Epoch 228.2023: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.39% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2024: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.41% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2025: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.44% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2026: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.46% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2027: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.49% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2028: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.51% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2029: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.54% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2030: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.56% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2031: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.58% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2032: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.61% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2033: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.63% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2034: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.66% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2035: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.68% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2036: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.71% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2037: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.73% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2038: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.76% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2039: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.78% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2040: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.80% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2041: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.83% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2042: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.85% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2043: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.88% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2044: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.90% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2045: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.93% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2046: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.95% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2047: │████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  49.98% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2048: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.00% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2049: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.02% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2050: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.05% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2051: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.07% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2052: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.10% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2053: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.12% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2054: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.15% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:23] Epoch 228.2055: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.17% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2056: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.20% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2057: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.22% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2058: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.24% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2059: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.27% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2060: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.29% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2061: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.32% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2062: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.34% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2063: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.37% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2064: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.39% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2065: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.42% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2066: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.44% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2067: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.46% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2068: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.49% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2069: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.51% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2070: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.54% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2071: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.56% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2072: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.59% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2073: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.61% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2074: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.63% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2075: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.66% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2076: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.68% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2077: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.71% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2078: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.73% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2079: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.76% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2080: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.78% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2081: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.81% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2082: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.83% │ Loss: 0.001864 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2083: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.85% │ Loss: 0.001864 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2084: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.88% │ Loss: 0.001864 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2085: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.90% │ Loss: 0.001863 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2086: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.93% │ Loss: 0.001862 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2087: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.95% │ Loss: 0.001863 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2088: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  50.98% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2089: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.00% │ Loss: 0.001864 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2090: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.03% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2091: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.05% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2092: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.07% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2093: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.10% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2094: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.12% │ Loss: 0.001864 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2095: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.15% │ Loss: 0.001864 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2096: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.17% │ Loss: 0.001864 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2097: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.20% │ Loss: 0.001864 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2098: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.22% │ Loss: 0.001863 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2099: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.25% │ Loss: 0.001863 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2100: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.27% │ Loss: 0.001864 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2101: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.29% │ Loss: 0.001864 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2102: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.32% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2103: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.34% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2104: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.37% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2105: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.39% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2106: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.42% │ Loss: 0.001865 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2107: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.44% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2108: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.46% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2109: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.49% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2110: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.51% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2111: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.54% │ Loss: 0.001866 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2112: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.56% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2113: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.59% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2114: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.61% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2115: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.64% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2116: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.66% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2117: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.68% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2118: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.71% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2119: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.73% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2120: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.76% │ Loss: 0.001868 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2121: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.78% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2122: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.81% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2123: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.83% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2124: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.86% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2125: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.88% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2126: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.90% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2127: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.93% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2128: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.95% │ Loss: 0.001867 │ ↯:  1.95 step/s
[06-24@15:24] Epoch 228.2129: │█████████████████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│  51.98% │ Loss: 0.001866 │ ↯:  1.95 step/s
